County,Precinct,Bennet_First_Expression,Bennet_Final_Expression,Bennet_SDE,Biden_First_Expression,Biden_Final_Expression,Biden_SDE,Bloomberg_First_Expression,Bloomberg_Final_Expression,Bloomberg_SDE,Buttigieg_First_Expression,Buttigieg_Final_Expression,Buttigieg_SDE,Delaney_First_Expression,Delaney_Final_Expression,Delaney_SDE,Gabbard_First_Expression,Gabbard_Final_Expression,Gabbard_SDE,Klobuchar_First_Expression,Klobuchar_Final_Expression,Klobuchar_SDE,Patrick_First_Expression,Patrick_Final_Expression,Patrick_SDE,Sanders_First_Expression,Sanders_Final_Expression,Sanders_SDE,Steyer_First_Expression,Steyer_Final_Expression,Steyer_SDE,Warren_First_Expression,Warren_Final_Expression,Warren_SDE,Yang_First_Expression,Yang_Final_Expression,Yang_SDE,Other_First_Expression,Other_Final_Expression,Other_SDE,Uncommitted_First_Expression,Uncommitted_Final_Expression,Uncommitted_SDE
Jasper,Fairview,0,0,0,28,28,0.4600,0,0,0,20,20,0.3450,0,0,0,0,0,0,14,17,0.3450,0,0,0,15,19,0.3450,0,0,0,2,0,0,4,0,0,0,0,0,0,1,0
Jasper,HG_K_RC_BV_RL,0,0,0,25,25,0.3450,0,0,0,33,38,0.5750,0,0,0,0,0,0,22,24,0.3450,0,0,0,24,26,0.3450,5,0,0,22,23,0.3450,5,0,0,0,0,0,0,0,0
Jasper,Mound_Prairie_Washington,0,0,0,6,0,0,3,0,0,18,27,0.3450,0,0,0,0,0,0,6,0,0,0,0,0,7,0,0,8,11,0.1150,11,14,0.2300,4,0,0,0,0,0,0,0,0
Jasper,Palo_Alto,0,0,0,7,8,0.1150,0,0,0,14,16,0.2300,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,7,8,0.1150,9,10,0.1150,0,0,0,0,0,0
Jasper,Total,0,0,0,230,249,4.0250,3,0,0,365,420,6.3250,0,0,0,0,0,0,144,107,1.3800,0,0,0,266,281,4.2550,38,17,0.2300,186,178,2.6450,61,33,0.5750,5,0,0,10,6,0
Jefferson,Center_Cedar_Maharishi_Vedic_City,0,0,0,35,0,0,0,0,0,33,43,0.2182,0,0,0,0,0,0,11,0,0,0,0,0,101,114,0.8727,0,0,0,69,85,0.6545,12,0,0,0,0,0,2,0,0
Jefferson,Des_Moines_Liberty_Libertyville,0,0,0,1,1,0,0,0,0,5,11,0.2182,0,0,0,0,0,0,4,0,0,0,0,0,4,5,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0
Jefferson,Fairfield_2nd_Ward,0,0,0,41,0,0,6,0,0,28,0,0,0,0,0,0,0,0,32,85,0.4364,0,0,0,200,218,1.3091,21,0,0,85,112,0.6545,37,0,0,0,0,0,1,0,0
Jefferson,Fairfield_3rd_Ward,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,57,0.6545,0,0,0,15,19,0.2182,4,0,0,0,0,0,0,2,0
Jefferson,Fairfield_4th_Ward,0,0,0,22,0,0,1,0,0,34,61,0.4364,0,0,0,0,0,0,18,0,0,0,0,0,175,187,0.8727,2,0,0,49,70,0.4364,36,0,0,0,0,0,0,0,0
Jefferson,Fairfield_5th_Ward,0,0,0,22,0,0,0,0,0,27,40,0.4364,0,0,0,0,0,0,8,0,0,0,0,0,64,67,0.6545,0,0,0,45,54,0.4364,12,0,0,0,0,0,0,0,0
Jefferson,Total,0,0,0,122,1,0,7,0,0,131,155,1.3092,0,0,0,0,0,0,73,85,0.4364,0,0,0,597,648,4.3635,23,0,0,265,340,2.4000,102,0,0,0,0,0,3,2,0
Johnson,CORALVILLE_07,0,0,0,56,33,0,0,0,0,78,95,0.8100,0,0,0,0,0,0,64,74,0.8100,0,0,0,80,85,0.8100,0,0,0,116,123,1.2150,29,0,0,0,0,0,0,0,0
Johnson,HILLS,0,0,0,9,0,0,0,0,0,19,36,0.4050,0,0,0,0,0,0,4,0,0,0,0,0,19,29,0.4050,2,0,0,12,0,0,2,0,0,0,0,0,0,3,0
Johnson,NORTH_LIBERTY_03_(PW),0,0,0,50,66,0.8100,0,0,0,108,129,1.2150,0,0,0,0,0,0,24,0,0,0,0,0,72,77,0.8100,8,0,0,90,104,0.8100,32,0,0,0,0,0,0,8,0
Johnson,NORTH_LIBERTY_04,0,0,0,25,33,0.4050,0,0,0,32,36,0.4050,0,0,0,0,0,0,15,0,0,0,0,0,55,58,0.8100,0,0,0,62,68,0.8100,10,0,0,0,0,0,0,0,0
Johnson,NORTH_LIBERTY_05,0,0,0,20,3,0,0,0,0,56,68,0.8100,0,0,0,0,0,0,19,16,0,0,0,0,62,68,0.8100,8,7,0,58,75,0.8100,14,0,0,0,0,0,0,0,0
Johnson,BIG_GROVE_TOWNSHIP,1,0,0,26,29,0.8100,2,0,0,35,0,0,0,0,0,0,0,0,34,39,0.8100,0,0,0,23,0,0,4,0,0,39,0,0,3,0,0,0,0,0,0,0,0
Johnson,CLEAR_CREEK_TIFFIN,0,0,0,52,58,0.8100,0,0,0,79,90,0.8100,0,0,0,0,0,0,26,0,0,0,0,0,86,95,0.8100,1,0,0,67,81,0.8100,18,0,0,0,0,0,1,6,0
Johnson,CEDAR_TOWNSHIP,1,0,0,5,3,0,0,0,0,12,12,0,0,0,0,0,0,0,15,22,0.4050,0,0,0,20,28,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
Johnson,CORALVILLE_01,0,0,0,26,0,0,0,0,0,67,100,0.8100,0,0,0,0,0,0,37,0,0,0,0,0,208,224,1.6200,0,0,0,150,169,1.2150,35,0,0,0,0,0,5,36,0
Johnson,CORALVILLE_02,0,0,0,64,70,0,1,0,0,80,87,0.8100,0,0,0,0,0,0,88,94,0.8100,0,0,0,93,104,0.8100,5,0,0,103,111,0.8100,30,0,0,0,0,0,2,0,0
Johnson,CORALVILLE_03,0,0,0,34,35,0.4050,0,0,0,47,50,0.4050,0,0,0,0,0,0,33,43,0.4050,0,0,0,48,50,0.4050,4,0,0,45,46,0.4050,17,0,0,0,0,0,0,4,0
Johnson,CORALVILLE_04,0,0,0,26,0,0,0,0,0,51,66,0.8100,0,0,0,0,0,0,18,0,0,0,0,0,109,115,1.2150,10,0,0,76,102,0.8100,16,0,0,2,0,0,0,0,0
Johnson,CORALVILLE_05,0,0,0,8,0,0,0,0,0,46,67,0.8100,0,0,0,0,0,0,29,0,0,0,0,0,138,140,1.2150,3,0,0,83,99,0.8100,17,0,0,0,0,0,2,0,0
Johnson,CORALVILLE_06,0,0,0,81,81,0.8100,0,0,0,121,126,0.8100,0,0,0,0,0,0,99,99,0.8100,0,0,0,86,86,0.8100,0,0,0,127,127,0.8100,24,0,0,0,0,0,0,19,0
Johnson,FREMONT_LINCOLN_(INCLUDES,0,0,0,8,0,0,0,0,0,22,25,0.4050,0,0,0,0,0,0,18,22,0.4050,0,0,0,38,38,0.4050,7,0,0,18,24,0.4050,2,0,0,0,0,0,0,4,0
Johnson,HARDIN_TOWNSHIP,0,0,0,6,0,0,0,0,0,12,0,0,0,0,0,0,0,0,13,30,0.4050,0,0,0,10,0,0,0,0,0,14,25,0,0,0,0,0,0,0,0,0,0
Johnson,IOWA_CITY_01,0,0,0,51,0,0,0,0,0,102,110,0.8100,0,0,0,0,0,0,118,146,1.2150,0,0,0,125,140,1.2150,10,0,0,229,247,1.6200,15,0,0,0,0,0,0,0,0
Johnson,IOWA_CITY_02,4,0,0,46,0,0,0,0,0,48,0,0,0,0,0,0,0,0,76,140,1.2150,0,0,0,131,146,1.6200,4,0,0,112,131,1.2150,25,0,0,0,0,0,2,0,0
Johnson,IOWA_CITY_03,1,0,0,10,0,0,0,0,0,62,0,0,0,0,0,0,0,0,13,0,0,0,0,0,196,213,1.6200,0,0,0,106,130,1.2150,59,0,0,0,0,0,0,0,0
Johnson,IOWA_CITY_04,0,0,0,65,0,0,0,0,0,115,131,0.8100,0,0,0,0,0,0,118,158,0.8100,0,0,0,165,180,1.2150,0,0,0,214,231,1.2150,38,0,0,0,0,0,0,15,0
Johnson,IOWA_CITY_05,1,0,0,29,0,0,1,0,0,110,125,0.8100,0,0,0,0,0,0,13,0,0,0,0,0,291,313,1.6200,0,0,0,209,232,1.2150,98,0,0,0,0,0,0,0,0
Johnson,IOWA_CITY_06,0,0,0,39,0,0,0,0,0,65,0,0,0,0,0,0,0,0,71,103,1.2150,0,0,0,130,138,1.2150,8,0,0,188,220,2.0250,6,0,0,4,0,0,2,0,0
Johnson,IOWA_CITY_07,0,0,0,53,0,0,0,0,0,85,141,1.2150,0,0,0,0,0,0,42,0,0,0,0,0,151,168,1.2150,2,0,0,101,127,0.8100,45,0,0,0,0,0,0,0,0
Johnson,IOWA_CITY_09,0,0,0,52,0,0,0,0,0,57,79,0.8100,0,0,0,0,0,0,50,0,0,1,0,0,147,160,1.6200,13,0,0,119,140,1.2150,21,0,0,0,0,0,4,0,0
Johnson,IOWA_CITY_10_ELSW,1,0,0,23,4,0,0,0,0,50,71,0.8100,0,0,0,0,0,0,16,0,0,0,0,0,95,105,1.2150,0,0,0,74,92,0.8100,21,0,0,1,0,0,1,1,0
Johnson,IOWA_CITY_11,0,0,0,21,0,0,0,0,0,65,105,0.8100,0,0,0,0,0,0,24,0,0,1,0,0,263,281,1.6200,0,0,0,127,149,0.8100,59,0,0,4,0,0,2,0,0
Johnson,IOWA_CITY_12_EAST_LUCAS_SE,2,0,0,24,0,0,0,0,0,45,57,0.8100,0,0,0,0,0,0,16,0,0,0,0,0,139,146,1.6200,4,0,0,103,126,1.2150,11,0,0,0,0,0,0,0,0
Johnson,IOWA_CITY_13,0,0,0,27,0,0,0,0,0,43,69,0.4050,0,0,0,0,0,0,27,0,0,0,0,0,159,176,1.2150,0,0,0,106,147,1.2150,42,0,0,1,0,0,0,0,0
Johnson,IOWA_CITY_15,0,0,0,4,0,0,0,0,0,31,50,0.4050,0,0,0,0,0,0,16,0,0,0,0,0,99,110,1.2150,0,0,0,73,79,0.8100,21,0,0,0,0,0,0,0,0
Johnson,IOWA_CITY_16,0,0,0,56,0,0,0,0,0,99,138,1.2150,0,0,0,0,0,0,61,0,0,0,0,0,171,181,1.6200,2,0,0,183,214,1.6200,17,0,0,0,0,0,0,0,0
Johnson,IOWA_CITY_18,0,0,0,23,0,0,0,0,0,87,26,0,0,0,0,0,0,0,99,155,0.8100,1,0,0,279,313,2.0250,2,0,0,293,331,2.0250,49,3,0,0,0,0,3,0,0
Johnson,IOWA_CITY_19,0,0,0,9,0,0,0,0,0,45,0,0,0,0,0,0,0,0,5,0,0,0,0,0,224,236,1.6200,0,0,0,101,120,1.2150,52,0,0,0,0,0,5,0,0
Johnson,IOWA_CITY_20,0,0,0,19,0,0,0,0,0,79,95,0.8100,0,0,0,0,0,0,6,0,0,0,0,0,274,300,1.6200,8,0,0,160,176,1.2150,66,0,0,0,0,0,2,0,0
Johnson,IOWA_CITY_21,0,0,0,13,0,0,0,0,0,72,54,0,0,0,0,0,0,0,23,1,0,0,0,0,375,383,2.4300,10,0,0,238,269,1.6200,45,8,0,0,0,0,5,0,0
Johnson,IOWA_CITY_22,2,0,0,37,0,0,0,0,0,76,88,0.4050,0,0,0,0,0,0,71,89,0.4050,0,0,0,160,168,1.2150,1,0,0,150,166,1.2150,20,0,0,0,0,0,0,0,0
Johnson,IOWA_CITY_24,0,0,0,82,0,0,0,0,0,172,211,1.6200,0,0,0,0,0,0,25,0,0,0,0,0,117,125,1.2150,8,0,0,198,237,2.0250,23,0,0,0,0,0,0,0,0
Johnson,JEFFERSON_EAST_SHUEYVILLE,0,0,0,26,0,0,0,0,0,51,61,0.8100,0,0,0,0,0,0,37,51,0.4050,0,0,0,25,0,0,1,0,0,45,58,0.8100,8,0,0,0,0,0,0,0,0
Johnson,LIBERTY_PLEASANT_VALLEY,0,0,0,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,11,23,0.4050,0,0,0,26,38,0.4050,0,0,0,10,0,0,5,0,0,0,0,0,0,0,0
Johnson,NORTH_LIBERTY_01,0,0,0,15,0,0,0,0,0,85,103,1.2150,0,0,0,0,0,0,18,0,0,0,0,0,74,81,0.8100,0,0,0,67,71,0.8100,7,0,0,0,0,0,0,13,0
Johnson,NORTH_LIBERTY_02,0,0,0,30,39,0.4050,0,0,0,61,69,0.8100,0,0,0,0,0,0,16,0,0,0,0,0,63,72,0.8100,2,0,0,68,79,0.8100,18,0,0,0,0,0,2,0,0
Johnson,NEWPORT_TOWNSHIP,0,0,0,63,66,0.4050,0,0,0,65,70,0.8100,0,0,0,0,0,0,89,103,0.8100,0,0,0,40,0,0,8,0,0,81,117,0.8100,21,0,0,0,0,0,5,0,0
Johnson,OXFORD_TOWNSHIP_OXFORD,0,0,0,19,0,0,0,0,0,22,22,0.4050,0,0,0,0,0,0,21,21,0.4050,0,0,0,30,30,0.4050,0,0,0,19,0,0,0,0,0,1,0,0,0,1,0
Johnson,PENN_EAST_LUCAS_NORTH,0,0,0,87,0,0,0,0,0,118,156,1.2150,0,0,0,0,0,0,112,148,1.2150,0,0,0,69,0,0,3,0,0,171,243,1.6200,20,0,0,2,0,0,1,0,0
Johnson,SCOTT_TWP_WEST_BRANCH,0,0,0,12,4,0,0,0,0,26,28,0.4050,0,0,0,0,0,0,18,27,0.4050,0,0,0,45,48,0.4050,0,0,0,39,49,0.4050,11,0,0,0,0,0,6,1,0
Johnson,UNIVERSITY_HEIGHTS,2,0,0,34,0,0,0,0,0,50,60,0.4050,0,0,0,0,0,0,46,61,0.4050,0,0,0,74,79,0.4050,1,0,0,94,96,0.4050,11,0,0,0,0,0,0,0,0
Johnson,UNION_TOWNSHIP,0,0,0,16,20,0,0,0,0,21,30,0.4050,0,0,0,0,0,0,11,0,0,0,0,0,11,0,0,4,0,0,26,40,0.4050,4,0,0,0,2,0,1,2,0
Johnson,WEST_LUCAS_TOWNSHIP,0,0,0,13,14,0.4050,0,0,0,6,0,0,0,0,0,0,0,0,7,9,0,0,0,0,27,27,0.4050,0,0,0,14,23,0.4050,7,1,0,0,0,0,0,0,0
Johnson,Total,15,0,0,"1,501",558,5.2650,4,0,0,"2,882","3,136",27.5400,0,0,0,0,0,0,"1,812","1,674",14.5800,3,0,0,"5,322","5,554",44.5500,143,7,0,"4,790","5,494",42.5250,"1,094",12,0,15,2,0,51,113,0
Jones,ANN_ANAMOSA_NORTH_CASS,0,0,0,12,14,0.3200,0,0,0,15,24,0.4800,0,0,0,0,0,0,11,0,0,0,0,0,13,16,0.3200,1,0,0,20,21,0.3200,2,0,0,0,0,0,0,0,0
Jones,ANS_ANAMOSA_SOUTH_JACKSON,0,0,0,25,29,0.4800,0,0,0,31,41,0.8000,0,0,0,0,0,0,9,0,0,0,0,0,28,28,0.4800,5,0,0,15,18,0.3200,4,0,0,0,0,0,2,0,0
Jones,FV_FAIRVIEW,0,0,0,11,11,0.1600,0,0,0,19,21,0.4800,0,0,0,0,0,0,14,20,0.3200,0,0,0,5,0,0,4,0,0,13,16,0.3200,2,0,0,0,0,0,1,1,0
Jones,SGMC_SC_GRV_MADISON_CLAY,0,0,0,4,5,0.1600,0,0,0,6,6,0.1600,0,0,0,0,0,0,7,7,0.1600,0,0,0,9,10,0.1600,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Jones,GF_GREENFIELD,0,0,0,2,0,0,0,0,0,5,5,0.1600,0,0,0,0,0,0,7,9,0.1600,0,0,0,5,5,0.1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jones,MN1_MONTICELLO_1,0,0,0,0,0,0,0,0,0,7,7,0.1600,0,0,0,0,0,0,6,6,0.1600,0,0,0,8,8,0.3200,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0
Jones,MN2_MONTICELLO_2,0,0,0,11,12,0.1600,0,0,0,4,0,0,0,0,0,0,0,0,10,11,0.1600,0,0,0,11,12,0.1600,0,0,0,9,10,0.1600,0,0,0,0,0,0,0,0,0
Jones,MN3_MONTICELLO_3,0,0,0,6,6,0.1600,0,0,0,6,9,0.1600,0,0,0,0,0,0,6,6,0.1600,0,0,0,13,14,0.1600,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
Jones,MN4_MONTICELLO_4,0,0,0,12,12,0.1600,0,0,0,8,10,0.1600,0,0,0,0,0,0,6,7,0.1600,0,0,0,7,7,0.1600,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
Jones,OX_OXFORD,0,0,0,6,9,0.1600,0,0,0,3,0,0,0,0,0,0,0,0,3,7,0.1600,0,0,0,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0
Jones,RLWS_RICHLAND_WASHINGTON,0,0,0,5,0,0,0,0,0,17,18,0.3200,0,0,0,0,0,0,4,8,0.1600,0,0,0,7,11,0.1600,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Jones,ROHA_ROME_HALE,0,0,0,6,6,0.1600,0,0,0,10,10,0.3200,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jones,Total,0,0,0,100,104,1.9200,0,0,0,131,151,3.2000,0,0,0,0,0,0,83,81,1.6000,0,0,0,115,119,2.4000,10,0,0,69,66,1.1200,11,0,0,0,0,0,3,4,0
Keokuk,Lafayette_Clear_Creek,0,0,0,6,0,0,0,0,0,8,8,0.1143,0,0,0,0,0,0,8,8,0.1143,0,0,0,10,10,0.2286,0,0,0,9,10,0.2286,1,0,0,0,0,0,0,0,0
Keokuk,Adams,0,0,0,0,0,0,0,0,0,7,9,0.1143,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,1,4,0.1143,0,0,0,0,0,0,0,1,0
Keokuk,Benton_Steady_Run,0,0,0,1,0,0,0,0,0,12,14,0.1143,0,0,0,0,0,0,10,10,0.1143,0,0,0,5,5,0.1143,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Keokuk,English_River_Liberty,0,0,0,7,7,0.1143,0,0,0,6,8,0.1143,0,0,0,0,0,0,4,0,0,0,0,0,17,17,0.2286,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Keokuk,Prairie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0.1143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Keokuk,Sigourney_1st_Ward,0,0,0,5,7,0.1143,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,7,11,0.1143,0,0,0,0,0,0,0,2,0
Keokuk,Sigourney_2nd_Ward,0,0,0,8,0,0,0,0,0,10,11,0.1143,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0.1143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Keokuk,Sigourney_3rd_Ward,0,0,0,0,0,0,0,0,0,5,6,0.1143,0,0,0,0,0,0,5,7,0.1143,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Keokuk,Sigourney_4th_Ward,0,0,0,4,0,0,3,0,0,6,10,0.1143,0,0,0,0,0,0,7,13,0.1143,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Keokuk,Sigourney_Plank_Van_Buren,0,0,0,7,7,0.1143,0,0,0,5,5,0.1143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.1143,0,0,0,0,0,0,0,0,0
Keokuk,What_Cheer_Washington,0,0,0,2,3,0.1143,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,0.1143,0,0,0,4,4,0.1143,0,0,0,0,0,0,1,0,0
Keokuk,Total,0,0,0,40,24,0.4572,3,0,0,64,71,0.9144,0,0,0,0,0,0,40,39,0.4572,0,0,0,55,46,0.9144,0,0,0,26,33,0.6858,3,0,0,0,0,0,1,5,0
Kossuth,GM_RM,0,0,0,8,8,0.1778,0,0,0,5,6,0.0889,0,0,0,0,0,0,6,6,0.0889,0,0,0,3,0,0,0,0,0,4,5,0.0889,0,0,0,0,0,0,0,0,0
Kossuth,UN,0,0,0,1,1,0,0,0,0,2,2,0.0889,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kossuth,AL1,0,0,0,13,13,0.1778,0,0,0,10,10,0.1778,0,0,0,0,0,0,10,10,0.1778,0,0,0,10,10,0.1778,0,0,0,8,8,0.0889,0,0,0,0,0,0,0,0,0
Kossuth,AL2,0,0,0,25,25,0.4444,0,0,0,18,19,0.3556,0,0,0,0,0,0,13,16,0.2667,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
Kossuth,AL3,0,0,0,12,12,0.1778,0,0,0,14,14,0.2667,0,0,0,0,0,0,8,8,0.1778,0,0,0,10,10,0.1778,0,0,0,8,8,0.0889,0,0,0,0,0,0,0,0,0
Kossuth,AL4,0,0,0,9,13,0.1778,1,0,0,18,21,0.3556,0,0,0,0,0,0,9,13,0.1778,0,0,0,4,0,0,2,0,0,0,0,0,3,0,0,0,0,0,1,0,0
Kossuth,BF_PT,0,0,0,6,8,0.1778,0,0,0,13,15,0.2667,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kossuth,BT_FT_UN,0,0,0,9,10,0.1778,0,0,0,10,10,0.1778,0,0,0,0,0,0,8,9,0.1778,0,0,0,10,10,0.1778,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kossuth,CR_IV_RV,1,0,0,16,16,0.2667,0,0,0,13,16,0.1778,0,0,0,0,0,0,6,9,0.0889,0,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Kossuth,EG_GT_HS_SW,0,0,0,2,2,0.0889,0,0,0,5,6,0.2667,0,0,0,0,0,0,2,2,0.0889,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Kossuth,GW_SN,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0889,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kossuth,HB_LY_LN_SF,0,0,0,0,0,0,0,0,0,3,4,0.1778,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0889,0,0,0,2,2,0.0889,1,0,0,0,0,0,0,0,0
Kossuth,LC,0,0,0,2,2,0,0,0,0,3,3,0.0889,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Kossuth,LV_SM,0,0,0,0,0,0,0,0,0,6,7,0.0889,0,0,0,0,0,0,7,8,0.0889,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Kossuth,Total,1,0,0,104,111,1.8668,1,0,0,121,134,2.5781,0,0,0,0,0,0,72,81,1.4224,0,0,0,52,37,0.6223,6,0,0,29,23,0.3556,4,0,0,0,0,0,2,1,0
Lee,Green_Bay_Washington,0,0,0,21,21,0.4200,0,0,0,19,19,0.4200,0,0,0,0,0,0,10,15,0.2800,0,0,0,9,11,0.2800,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
Lee,Fort_Madison_1,0,0,0,20,20,0.1400,0,0,0,24,24,0.2800,0,0,0,0,0,0,0,0,0,0,0,0,26,27,0.2800,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Lee,Fort_Madison_4,0,0,0,18,18,0.4200,0,0,0,17,18,0.4200,0,0,0,0,0,0,1,0,0,0,0,0,12,12,0.2800,0,0,0,11,11,0.1400,11,11,0.2800,0,0,0,0,0,0
Lee,Fort_Madison_5,0,0,0,24,25,0.4200,0,0,0,30,35,0.7000,0,0,0,0,0,0,0,0,0,0,0,0,21,31,0.5600,2,0,0,4,0,0,10,0,0,0,0,0,0,0,0
Lee,Keokuk_1,2,0,0,3,0,0,0,0,0,24,24,0.2800,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0.1400,3,0,0,14,15,0.1400,13,16,0.1400,0,0,0,0,0,0
Lee,Keokuk_2,0,0,0,2,0,0,0,0,0,2,4,0.1400,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0.4200,2,0,0,2,5,0.1400,1,0,0,0,0,0,0,0,0
Lee,Keokuk_3,0,0,0,9,9,0.1400,0,0,0,18,19,0.2800,0,0,0,0,0,0,1,0,0,0,0,0,14,14,0.1400,0,0,0,13,14,0.2800,0,0,0,1,0,0,3,0,0
Lee,Keokuk_4,0,0,0,4,0,0,0,0,0,14,21,0.5600,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0.2800,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Lee,Keokuk_5,0,0,0,11,15,0.2800,0,0,0,20,22,0.4200,0,0,0,0,0,0,2,0,0,0,0,0,13,14,0.2800,5,0,0,10,13,0.1400,4,1,0,0,0,0,0,0,0
Lee,Keokuk_6,0,0,0,12,12,0.2800,0,0,0,11,12,0.2800,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.2800,0,0,0,6,6,0.1400,1,0,0,0,0,0,0,0,0
Lee,Keokuk_7,0,0,0,22,22,0.2800,0,0,0,22,27,0.4200,0,0,0,0,0,0,7,13,0.1400,0,0,0,15,18,0.2800,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0
Lee,Franklin_Cedar_Marion_Harison,0,0,0,28,31,0.5600,0,0,0,19,25,0.5600,0,0,0,0,0,0,10,15,0.2800,0,0,0,7,0,0,5,0,0,4,0,0,0,0,0,0,0,0,3,5,0
Lee,Jefferson,0,0,0,7,7,0.1400,0,0,0,18,18,0.2800,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0.1400,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0
Lee,Montrose,0,0,0,17,19,0.2800,0,0,0,31,31,0.4200,0,0,0,0,0,0,12,12,0.1400,0,0,0,4,2,0,0,0,0,8,12,0.1400,6,4,0,0,0,0,2,0,0
Lee,Charleston_DSM_Van_Buren,0,0,0,11,12,0.2800,0,0,0,7,7,0.1400,0,0,0,0,0,0,5,0,0,0,0,0,8,9,0.1400,0,0,0,6,7,0.1400,6,8,0.1400,0,0,0,0,0,0
Lee,Total,2,0,0,209,211,3.6400,0,0,0,276,306,5.6000,0,0,0,0,0,0,48,55,0.8400,0,0,0,185,194,3.5000,18,0,0,92,83,1.2600,61,40,0.5600,1,0,0,13,10,0
Linn,Cedar_Rapids_01,0,0,0,43,49,0.4395,1,0,0,47,57,0.4395,0,0,0,0,0,0,13,0,0,0,0,0,59,60,0.8791,0,0,0,29,36,0.4395,8,0,0,0,0,0,0,0,0
Linn,Cedar_Rapids_02,0,0,0,38,39,0.4395,0,0,0,22,29,0.4395,0,0,0,0,0,0,4,0,0,0,0,0,50,52,0.8791,4,0,0,34,41,0.4395,8,0,0,0,0,0,1,1,0
Linn,Cedar_Rapids_03,3,0,0,25,0,0,0,0,0,41,56,0.4395,0,0,0,0,0,0,32,42,0.4395,0,0,0,40,44,0.4395,1,0,0,56,64,0.8791,8,0,0,1,0,0,0,0,0
Linn,Cedar_Rapids_04,0,0,0,40,42,0.4395,0,0,0,33,40,0.4395,0,0,0,0,0,0,41,42,0.4395,0,0,0,50,50,0.4395,0,0,0,43,44,0.4395,11,0,0,0,0,0,0,0,0
Linn,Cedar_Rapids_08,0,0,0,20,27,0.4395,0,0,0,16,21,0.4395,0,0,0,0,0,0,4,0,0,0,0,0,45,46,0.8791,7,0,0,25,28,0.4395,10,0,0,0,6,0,0,0,0
Linn,Cedar_Rapids_09,0,0,0,15,0,0,0,0,0,21,49,0.8791,0,0,0,0,0,0,11,0,0,0,0,0,59,64,0.8791,3,0,0,30,32,0.4395,14,0,0,0,0,0,0,9,0
